address,category,date,title,lng,lat
臺北市信義區松仁路3號,Entertainment,2016/09/03 13:00,105年臺灣原創流行音樂大獎,121.569184,25.039485
台北市中正區市民大道三段2號,Entertainment,2016/09/04 18:00,發現LIVE音樂現場－台老匯,121.53112730000001,25.0454815
台北市信義區松壽路12號,Entertainment,2016/09/03 19:00,【二樓區】Mu.siC｜流行日台音樂節 2016,121.5660665,25.03531
臺北市中正區仁愛路一段17號,Entertainment,2016/09/03 13:30,【午場】新田惠海 In Taiwan 海外個人見面會,121.5219972,25.0390639
台北市信義區松壽路12號,Entertainment,2016/09/03 19:00,【搖滾A區】Mu.siC｜流行日台音樂節 2016,121.5660665,25.03531
台北市信義區松壽路12號,Entertainment,2016/09/03 19:00,【搖滾B區】Mu.siC｜流行日台音樂節 2016,121.5660665,25.03531
臺北市中正區仁愛路一段17號,Entertainment,2016/09/03 18:30,【晚場】新田惠海 In Taiwan 海外個人見面會,121.5219972,25.0390639
台北市內湖區舊宗路一段159號,Entertainment,2016/09/03 19:00,2016 MTV最強音演唱會 第八站 最強美萌女團,121.57868799999999,25.061529
台北市內湖區舊宗路一段159號,Entertainment,2016/09/05 10:00,2016 MTV最強音演唱會 第九站 最強熱血樂團,121.57868799999999,25.061529
台北市臺北市內湖區康寧路三段72號,Entertainment,2020/12/31 17:30,9/7 -冰原歷險記5：笑星撞地球,121.61133190000001,25.070048800000002
台北市松山區南京東路4段2號,Entertainment,2016/09/03 18:00,SUPER STAR體育表演會,121.5498896,25.050793300000002
台北市信義區信義路五段1號,Entertainment,2016/09/04 15:00,HYUNA Asia Tour Fan Meeting in Taiwan -The Queen's Back-,121.56077890000002,25.033505399999996
臺北市中正區仁愛路一段17號,Entertainment,2016/09/10 19:00,【VIP票】霜月遙十週年紀念巡唱台灣公演,121.5219972,25.0390639
台北市信義區松壽路12號,Entertainment,2016/08/23 09:30,2016 MTV最強音演唱會 第七站 最強個性女聲,121.5660665,25.03531
台北市松山區南京東路4段2號,Entertainment,2016/08/20 19:30,8/20場次【KKBOX白金會員專區】A-Lin 聲吶 世界巡迴演唱會〔回聲 限定場〕,121.5498896,25.050793300000002
台北市信義區松壽路22號,Entertainment,2016/08/21 04:00,【派對票】電子音樂大師之夜 with John Christian,121.56786000000001,25.035503100000003
台北市中正區羅斯福路三段244巷2號,Entertainment,2016/08/20 22:00,嵐馨樂團「酒」違了，朋友！,121.5313002,25.0171185
台北市中正區仁愛路一段17號,Entertainment,2016/08/28 17:30,Inoran 2016 Asia Tour 亞洲巡演：台北場,121.5219972,25.0390639
台北市中正區羅斯福路三段244巷2號,Entertainment,2016/08/29 20:00,這個夏夜晚風 原創音樂會,121.5313002,25.0171185
台北市大安區安和路一段65號,Entertainment,2016/08/28 19:00,小港女兒要回家  PiA幽默大師慶功場 ,121.55183259999998,25.037338300000002
台北市西寧南路177號,Entertainment,2016/08/29 20:00,武士先生 ONE-MAN LIVE TOUR「每當入夢時」台北公演,121.50613229999999,25.0421875
台北市中正區羅斯福路三段244巷2號,Entertainment,2016/08/30 09:00,《RMI6》河岸音造第六屆全修班畢業公演,121.5313002,25.0171185
台北市中正區八德路一段1號,Entertainment,2016/08/20 15:00,2016CNEX主題紀錄片影展選片全攻略,121.5294408,25.044149899999997
台北市信義區松壽路12號,Entertainment,2016/08/20 19:00,10cm LIVE IN TAIPEI,121.5660665,25.03531
台北市大安區羅斯福路四段1號,Entertainment,2016/08/20 19:00,久石讓 JOE HISAISHI & WORLD DREAM ORCHESTRA 2016 in TAIWAN,121.5338507,25.0169587
台北市松山區南京東路4段2號,Entertainment,2016/08/20 19:30,【8/20場次】A-Lin 聲吶 世界巡迴演唱會〔回聲 限定場〕Echo Limited,121.5498896,25.050793300000002
台北市復興南路一段107巷5弄18號,Entertainment,2016/08/22 09:30,KOREA ACA DAY/韓國阿卡日,121.5451637,25.044154100000004
台北市信義區松壽路12號,Entertainment,2016/08/25 18:00,2016 MTV最強音演唱會 第五、第六站 最強全能男團,121.5660665,25.03531
台北市中正區羅斯福路三段244巷2號,Entertainment,2016/08/29 19:00,「夏祭搖擺電波」逆風少女 / 三重電音宮,121.5313002,25.0171185
台北市大安區復興南路一段322號,Entertainment,2016/08/22 19:00,2016 何神愛鋼琴獨奏會,121.5434158,25.036341399999998
台北市松山區南京東路4段2號,Entertainment,2016/08/21 20:00,【8/21場次】A-Lin 聲吶 世界巡迴演唱會〔回聲 限定場〕Echo Limited,121.5498896,25.050793300000002
台北市中正區思源街一號,Entertainment,2016/08/24 21:00,Know stage sessions @PIPE Vol.10 隨性,121.53025290000001,25.013285999999997
台北市中正區市民大道三段2號,Entertainment,2016/08/20 18:00,亞洲Beatbox公開賽 ,121.53112730000001,25.0454815
台北市臺北市內湖區康寧路三段72號,Entertainment,2016/08/24 14:00,8/24 - 海底總動員2：多莉去那兒？,121.61133190000001,25.070048800000002
台北市中正區羅斯福路三段244巷2號,Entertainment,2016/08/28 07:30,Feedback / 小護士,121.5313002,25.0171185
台北市八德路一段一號,Entertainment,2016/08/20 09:00,國蛋GorDoN aka Dr. Paper Live 演唱會,121.5294408,25.044149899999997
台北市復興南路一段107巷5弄18號,Entertainment,2016/09/30 23:50,Connie 張采璇 : 好久不見音樂會,121.5451637,25.044154100000004
台北市中正區思源街一號,Entertainment,2016/08/10 21:00,Know stage sessions @PIPE Vol.8 血肉果汁機,121.53025290000001,25.013285999999997
台北市松壽路12號,Entertainment,2016/08/10 14:00,♥KKTV X KKBOX♥  貼近徐玄振  劇說好好看,121.5660665,25.03531
台北市中正區羅斯福路三段244巷2號,Entertainment,2016/08/11 09:30,▲厭世男女的夏日艷事▲Damo Punch / Looking Grace 看啊！葛瑞絲,121.5313002,25.0171185
台北市信義區信義路五段1號,Entertainment,2016/08/07 15:00,BTOB Born To Beat Time Concert in Taiwan,121.56077890000002,25.033505399999996
台北市羅斯福路四段200號,Entertainment,2016/08/16 21:00,Nothing But Thieves”Under My Skin”巡演台北站,121.53665500000001,25.010911800000002
台北市臺北市內湖區康寧路三段72號,Entertainment,2016/08/17 14:00,8/17 - 櫻桃小丸子：來自義大利的少年,121.61133190000001,25.070048800000002
台北市中正區羅斯福路三段244巷2號,Entertainment,2016/08/17 14:00,當代電影大師 / 非賣品,121.5313002,25.0171185
