address,category,date,title,lng,lat
台北市大安區復興南路2段332號,Networking,2016/12/28 19:00,Taipei.IO | 2nd Annivesary ,121.54320530000001,25.022891100000002
台北市大安區金華街164巷1弄6號,Networking,2016/12/16 19:00,Happy Hour - Õ La La Vie X AFT 台法交流之夜,121.53107299999999,25.029304
台北市南京東路三段256巷40號,Networking,2016/12/24 14:00,12/24(六) 玩樂聖誕-交換禮物派對,121.5447554,25.0492025
台北市松山區南京東路三段337號,Networking,2016/12/06 15:50,【每周三、五】三對三「主題」聯誼活動,121.54828899999998,25.052006
台北市大同區南京西路18巷8之2號,Networking,2016/12/11 14:00,12/11(日)❤ 致心碎，失戀練習題❤─暖心作家P’s愛情講座,121.52014399999999,25.051643
台北市民權西路20號,Networking,2016/12/11 17:30,有美家聖誕派對,121.5217062,25.0625325
台北市松山區南京東路三段337號,Networking,2016/12/13 08:30,1111婚戀網聯誼婚戀交友♥敲響愛情鐘♥全新優質企劃♥,121.54828899999998,25.052006
台北市南港區經貿二路188號,Networking,2016/12/15 12:00,心欣聖誕福音餐會,121.6152462,25.0596987
台北市大安區復興南路2段332號,Networking,2016/12/12 21:30,Taipei.IO | 數位國家方案高清完整版,121.54320530000001,25.022891100000002
台北市信義區信義路五段150巷16弄16號,Networking,2016/11/26 14:00,Taipei.IO Nov 2016 (@ Taipei),121.56981100000002,25.028098999999997
台北市中山區建國北路一段58號,Networking,2016/11/24 14:00,富有者聯盟 - 中山分會創會商聚,121.5361128,25.048605
台北市中山南路8號,Networking,2016/11/26 08:00,食道癌病友會暨講座,121.5188189,25.044230399999996
台北市敦化南路一段161巷69弄2號,Networking,2016/11/11 19:00,Happy Hour - Õ La La Vie X AFT 台法交流之夜,121.55225759999999,25.043788
台北市信義區基隆路一段176巷2號,Networking,2016/11/05 18:30,台法MEETUP晚會派對,121.560846,25.035725
台北市南京東路二段1號,Networking,2016/10/27 09:00,商務引薦不求人！商業交流早餐會,121.5279494,25.0523303
台北市中山區民權西路20號,Networking,2016/10/22 14:00,10/22 ❤ 玩味咖啡 ❤ 一起手沖咖啡去,121.5217062,25.0625325
台北市木柵路一段17巷1號,Networking,2016/10/01 14:30,慶祝世新60週年校慶：105年度社心系「系友回娘家」活動,121.54252679999999,24.988493300000002
台北市建國北路2段87號,Networking,2016/09/24 14:00,用  九  型 、 尋  真  情,121.53736799999999,25.058444
台北市士林區前港街6號,Networking,2016/09/30 21:00,Happy Hour 台法交流之夜,121.5230037,25.0847561
台北市南京東路三段337號,Networking,2016/09/07 14:00,【女生限定】1111婚戀網聯誼交友♥地表最強交往專案♥我們戀愛吧♥,121.54828899999998,25.052006
台北市大安區金華街164巷1弄6號,Networking,2016/08/26 19:30,Happy Hour à O’Steak,121.53107299999999,25.029304
台北市中山區松江路101號,Networking,2016/08/26 19:00,丹寧風格日,121.53326070000001,25.051150699999997
台北市大安區仁愛路四段300巷26弄21號,Networking,2016/07/22 19:00,Happy Hour - Õ La La Vie X AFT 台法交流之夜,121.55333290000002,25.0360023
台北市南港區研究院路二段128號,Networking,2016/07/23 08:30,2016 LASS 使用者與開發者大會,121.6161558,25.042259
台北市南港區經貿二路188號,Networking,2016/08/06 19:30,【我可能不會約你】 百人約會,121.6152462,25.0596987
台北市萬華區廣州街101號,Networking,2016/07/09 18:00,法國國慶日,121.50327890000001,25.0366552
台北市仁愛路三段31巷16號,Networking,2016/07/10 13:00,台北巴黎午後,121.53475420000001,25.0397985
台北市松山區南京東路三段337號,Networking,2016/06/07 12:00,1111婚戀網 ❤ 六人約會 下班後老派慢活微約會,121.54828899999998,25.052006
台北市大安區忠孝東路4段170巷6弄1-1號,Networking,2016/06/19 20:30,Happy Hour - Õ La La Vie X AFT 台法交流之夜,121.550497,25.041075
台北市中山南路20號,Networking,2016/06/19 14:00,2016--認識❤朋友--書院同學小聚,121.516883,25.037241
台北市信義區松仁路101號,Networking,2016/05/27 20:00,蝕年慶功宴之設計師Party,121.56905390000001,25.0361689
台北市大安區忠孝東路4段170巷6弄1-1號,Networking,2016/05/06 18:30,O Rose Summer Happy Hour #1 台法交流之夜,121.550497,25.041075
台北市萬華區成都路10巷33號,Networking,2016/05/20 19:00,Happy Hour à THE Garden - Õ La La Vie X AFT 台法交流之夜,121.50678,25.041711
台北市大安區敦化南路一段169巷8號,Networking,2016/04/15 19:00,Happy Hour - Õ La La Vie X AFT 台法交流之夜,121.54960659999999,25.0432939
