title,cate,lat,lng,addr,date
型男體態改造班,Sports,25.054159100000003,121.56386210000004,台北市松山區敦化南路與八德路交叉口附近,2016-09-17 02:00~2016-09-17 04:00
6週體態改造計畫,Sports,25.054159100000003,121.56386210000004,台北市松山區敦化南路與八德路交叉口附近,2016-08-17 05:00~2016-08-17 07:00
夏日體態改造計畫,Sports,25.047677,121.549351,台北市松山區敦化南路一段1號6樓B座,2016-04-19 01:00~2016-04-19 04:00
減重挑戰賽-馬甲、人魚之夜,Sports,25.047677,121.549351,台北市松山區敦化南路一段1號6樓B座,2016-02-24 10:00~2016-02-24 13:00
型男體態改造班,Sports,25.054159100000003,121.56386210000004,台北市松山區敦化南路與八德路交叉口附近,2016-09-18 05:00~2016-09-18 07:00
一起在夏天穿回自信,Sports,25.047677,121.549351,台北市松山區敦化南路一段1號6樓B座,2016-03-11 01:00~2016-03-11 04:00
2016減脂夏令營,Sports,25.047677,121.549351,台北市松山區敦化南路一段1號6樓B座,2016-07-09 02:00~2016-07-09 04:00
2016減脂夏令營,Sports,25.047677,121.549351,台北市松山區敦化南路一段1號6樓B座,2016-07-05 05:00~2016-07-05 07:00
6週體態改造計畫,Sports,25.054159100000003,121.56386210000004,台北市松山區敦化南路與八德路交叉口附近,2016-08-20 08:00~2016-08-20 10:00
6週體態改造計畫,Sports,25.054159100000003,121.56386210000004,台北市松山區敦化南路與八德路交叉口附近,2016-08-12 02:00~2016-08-12 04:00
型男體態改造計畫,Sports,25.054159100000003,121.56386210000004,台北市松山區敦化南路與八德路交叉口附近,2016-09-03 05:00~2016-09-03 07:00
型男體態改造班,Sports,25.054159100000003,121.56386210000004,台北市松山區敦化南路與八德路交叉口附近,2016-09-14 05:00~2016-09-14 07:00
60 day-夏日體態雕塑計畫,Sports,25.047677,121.549351,台北市松山區敦化南路一段1號6樓B座,2016-05-05 10:00~2016-05-05 13:00
型男體態改造班,Sports,25.054159100000003,121.56386210000004,台北市松山區敦化南路與八德路交叉口附近,2016-09-18 02:00~2016-09-18 04:00
6週體態改造計畫,Sports,25.054159100000003,121.56386210000004,台北市松山區敦化南路與八德路交叉口附近,2016-08-13 11:00~2016-08-13 13:00
單車小旅行-楓園龜山楓樹村 花海之旅,Sports,25.0382335,121.51929139999993,臺北市中正區信義路一段1號,2016-12-09 02:30~2016-12-09 03:30
型男體態改造計畫,Sports,25.054159100000003,121.56386210000004,台北市松山區敦化南路與八德路交叉口附近,2016-09-10 05:00~2016-09-10 07:00
30 DAY 密集衝刺減重班 -綜合肌力訓練,Sports,25.047677,121.549351,台北市松山區敦化南路一段1號6樓B座,2016-07-27 01:00~2016-07-27 04:00
90 DAY TRAINING-綜合肌力訓練,Sports,25.047677,121.549351,台北市松山區敦化南路一段1號6樓B座,2016-07-21 01:00~2016-07-21 04:00
